,history_generator_loss,history_discriminator_loss
3338,"tf.Tensor(1.0082588, shape=(), dtype=float32)","tf.Tensor(0.91981, shape=(), dtype=float32)"
3339,"tf.Tensor(1.067453, shape=(), dtype=float32)","tf.Tensor(0.8262565, shape=(), dtype=float32)"
3340,"tf.Tensor(1.0318865, shape=(), dtype=float32)","tf.Tensor(0.8154134, shape=(), dtype=float32)"
3341,"tf.Tensor(1.0568142, shape=(), dtype=float32)","tf.Tensor(0.8942161, shape=(), dtype=float32)"
3342,"tf.Tensor(1.0518785, shape=(), dtype=float32)","tf.Tensor(0.80378574, shape=(), dtype=float32)"
3343,"tf.Tensor(1.1270483, shape=(), dtype=float32)","tf.Tensor(0.7755533, shape=(), dtype=float32)"
3344,"tf.Tensor(1.0812758, shape=(), dtype=float32)","tf.Tensor(0.67163944, shape=(), dtype=float32)"
3345,"tf.Tensor(1.1850111, shape=(), dtype=float32)","tf.Tensor(0.7210828, shape=(), dtype=float32)"
3346,"tf.Tensor(1.3482459, shape=(), dtype=float32)","tf.Tensor(0.6980325, shape=(), dtype=float32)"
3347,"tf.Tensor(1.459888, shape=(), dtype=float32)","tf.Tensor(0.69332016, shape=(), dtype=float32)"
3348,"tf.Tensor(1.3946686, shape=(), dtype=float32)","tf.Tensor(0.75455624, shape=(), dtype=float32)"
3349,"tf.Tensor(1.5624387, shape=(), dtype=float32)","tf.Tensor(0.7260271, shape=(), dtype=float32)"
3350,"tf.Tensor(1.4929991, shape=(), dtype=float32)","tf.Tensor(0.74335724, shape=(), dtype=float32)"
3351,"tf.Tensor(1.3187444, shape=(), dtype=float32)","tf.Tensor(0.9400299, shape=(), dtype=float32)"
3352,"tf.Tensor(1.260983, shape=(), dtype=float32)","tf.Tensor(0.8798307, shape=(), dtype=float32)"
3353,"tf.Tensor(1.3134671, shape=(), dtype=float32)","tf.Tensor(0.8488876, shape=(), dtype=float32)"
3354,"tf.Tensor(1.3577299, shape=(), dtype=float32)","tf.Tensor(0.82045555, shape=(), dtype=float32)"
3355,"tf.Tensor(1.5403788, shape=(), dtype=float32)","tf.Tensor(0.9767279, shape=(), dtype=float32)"
3356,"tf.Tensor(1.7047136, shape=(), dtype=float32)","tf.Tensor(0.9700996, shape=(), dtype=float32)"
3357,"tf.Tensor(1.8063992, shape=(), dtype=float32)","tf.Tensor(1.1637532, shape=(), dtype=float32)"
3358,"tf.Tensor(1.7291622, shape=(), dtype=float32)","tf.Tensor(1.2162014, shape=(), dtype=float32)"
3359,"tf.Tensor(1.4853079, shape=(), dtype=float32)","tf.Tensor(1.2392834, shape=(), dtype=float32)"
3360,"tf.Tensor(1.2446799, shape=(), dtype=float32)","tf.Tensor(1.2501924, shape=(), dtype=float32)"
3361,"tf.Tensor(1.1918247, shape=(), dtype=float32)","tf.Tensor(1.2271165, shape=(), dtype=float32)"
3362,"tf.Tensor(1.2446342, shape=(), dtype=float32)","tf.Tensor(1.2317488, shape=(), dtype=float32)"
3363,"tf.Tensor(1.3235848, shape=(), dtype=float32)","tf.Tensor(1.2447448, shape=(), dtype=float32)"
3364,"tf.Tensor(1.2161608, shape=(), dtype=float32)","tf.Tensor(1.0964682, shape=(), dtype=float32)"
3365,"tf.Tensor(1.4009637, shape=(), dtype=float32)","tf.Tensor(1.0940344, shape=(), dtype=float32)"
3366,"tf.Tensor(1.6102904, shape=(), dtype=float32)","tf.Tensor(1.1059785, shape=(), dtype=float32)"
3367,"tf.Tensor(1.8718704, shape=(), dtype=float32)","tf.Tensor(1.2220992, shape=(), dtype=float32)"
3368,"tf.Tensor(1.8192221, shape=(), dtype=float32)","tf.Tensor(1.0682044, shape=(), dtype=float32)"
3369,"tf.Tensor(1.6501005, shape=(), dtype=float32)","tf.Tensor(1.1181427, shape=(), dtype=float32)"
3370,"tf.Tensor(1.3118604, shape=(), dtype=float32)","tf.Tensor(1.1607757, shape=(), dtype=float32)"
3371,"tf.Tensor(1.379514, shape=(), dtype=float32)","tf.Tensor(0.9768181, shape=(), dtype=float32)"
3372,"tf.Tensor(1.284569, shape=(), dtype=float32)","tf.Tensor(1.1327727, shape=(), dtype=float32)"
3373,"tf.Tensor(1.2619746, shape=(), dtype=float32)","tf.Tensor(1.0930241, shape=(), dtype=float32)"
3374,"tf.Tensor(1.3483771, shape=(), dtype=float32)","tf.Tensor(0.8745118, shape=(), dtype=float32)"
3375,"tf.Tensor(1.403214, shape=(), dtype=float32)","tf.Tensor(1.0524914, shape=(), dtype=float32)"
3376,"tf.Tensor(1.7014114, shape=(), dtype=float32)","tf.Tensor(0.8697797, shape=(), dtype=float32)"
3377,"tf.Tensor(1.6296709, shape=(), dtype=float32)","tf.Tensor(0.93767476, shape=(), dtype=float32)"
3378,"tf.Tensor(1.8484138, shape=(), dtype=float32)","tf.Tensor(0.80115604, shape=(), dtype=float32)"
3379,"tf.Tensor(1.7605739, shape=(), dtype=float32)","tf.Tensor(0.81749886, shape=(), dtype=float32)"
3380,"tf.Tensor(1.7466092, shape=(), dtype=float32)","tf.Tensor(0.914004, shape=(), dtype=float32)"
3381,"tf.Tensor(1.6467977, shape=(), dtype=float32)","tf.Tensor(0.9122468, shape=(), dtype=float32)"
3382,"tf.Tensor(1.5953473, shape=(), dtype=float32)","tf.Tensor(0.8621657, shape=(), dtype=float32)"
3383,"tf.Tensor(1.6418672, shape=(), dtype=float32)","tf.Tensor(0.86232567, shape=(), dtype=float32)"
3384,"tf.Tensor(1.4214125, shape=(), dtype=float32)","tf.Tensor(0.7817322, shape=(), dtype=float32)"
3385,"tf.Tensor(1.4841077, shape=(), dtype=float32)","tf.Tensor(0.7844455, shape=(), dtype=float32)"
3386,"tf.Tensor(1.4328401, shape=(), dtype=float32)","tf.Tensor(0.83775544, shape=(), dtype=float32)"
3387,"tf.Tensor(1.4920108, shape=(), dtype=float32)","tf.Tensor(0.86905026, shape=(), dtype=float32)"
3388,"tf.Tensor(1.4330285, shape=(), dtype=float32)","tf.Tensor(0.8666925, shape=(), dtype=float32)"
3389,"tf.Tensor(1.3865476, shape=(), dtype=float32)","tf.Tensor(0.82843494, shape=(), dtype=float32)"
3390,"tf.Tensor(1.4635327, shape=(), dtype=float32)","tf.Tensor(0.85775435, shape=(), dtype=float32)"
3391,"tf.Tensor(1.352046, shape=(), dtype=float32)","tf.Tensor(0.85280967, shape=(), dtype=float32)"
3392,"tf.Tensor(1.5493407, shape=(), dtype=float32)","tf.Tensor(0.7738239, shape=(), dtype=float32)"
3393,"tf.Tensor(1.4663055, shape=(), dtype=float32)","tf.Tensor(0.842468, shape=(), dtype=float32)"
3394,"tf.Tensor(1.5615101, shape=(), dtype=float32)","tf.Tensor(0.8506504, shape=(), dtype=float32)"
3395,"tf.Tensor(1.6619842, shape=(), dtype=float32)","tf.Tensor(0.8285048, shape=(), dtype=float32)"
3396,"tf.Tensor(1.416354, shape=(), dtype=float32)","tf.Tensor(0.98188746, shape=(), dtype=float32)"
3397,"tf.Tensor(1.4579197, shape=(), dtype=float32)","tf.Tensor(0.75777715, shape=(), dtype=float32)"
3398,"tf.Tensor(1.4319539, shape=(), dtype=float32)","tf.Tensor(0.7841911, shape=(), dtype=float32)"
3399,"tf.Tensor(1.35672, shape=(), dtype=float32)","tf.Tensor(0.79634565, shape=(), dtype=float32)"
3400,"tf.Tensor(1.273133, shape=(), dtype=float32)","tf.Tensor(0.8879914, shape=(), dtype=float32)"
3401,"tf.Tensor(1.3098685, shape=(), dtype=float32)","tf.Tensor(0.74714875, shape=(), dtype=float32)"
3402,"tf.Tensor(1.3832891, shape=(), dtype=float32)","tf.Tensor(0.9173736, shape=(), dtype=float32)"
3403,"tf.Tensor(1.1894718, shape=(), dtype=float32)","tf.Tensor(0.83316237, shape=(), dtype=float32)"
3404,"tf.Tensor(1.3647223, shape=(), dtype=float32)","tf.Tensor(0.8911413, shape=(), dtype=float32)"
3405,"tf.Tensor(1.3201342, shape=(), dtype=float32)","tf.Tensor(0.8566343, shape=(), dtype=float32)"
3406,"tf.Tensor(1.420962, shape=(), dtype=float32)","tf.Tensor(0.9065069, shape=(), dtype=float32)"
3407,"tf.Tensor(1.4041684, shape=(), dtype=float32)","tf.Tensor(0.8335446, shape=(), dtype=float32)"
3408,"tf.Tensor(1.2847384, shape=(), dtype=float32)","tf.Tensor(0.99148154, shape=(), dtype=float32)"
3409,"tf.Tensor(1.2755663, shape=(), dtype=float32)","tf.Tensor(0.82129776, shape=(), dtype=float32)"
3410,"tf.Tensor(1.3549569, shape=(), dtype=float32)","tf.Tensor(0.78809226, shape=(), dtype=float32)"
3411,"tf.Tensor(1.4330246, shape=(), dtype=float32)","tf.Tensor(0.79079425, shape=(), dtype=float32)"
3412,"tf.Tensor(1.3002762, shape=(), dtype=float32)","tf.Tensor(0.86443603, shape=(), dtype=float32)"
3413,"tf.Tensor(1.3953934, shape=(), dtype=float32)","tf.Tensor(0.86069906, shape=(), dtype=float32)"
3414,"tf.Tensor(1.2718885, shape=(), dtype=float32)","tf.Tensor(0.89275634, shape=(), dtype=float32)"
3415,"tf.Tensor(1.2173889, shape=(), dtype=float32)","tf.Tensor(1.0265841, shape=(), dtype=float32)"
3416,"tf.Tensor(1.2664142, shape=(), dtype=float32)","tf.Tensor(0.9033661, shape=(), dtype=float32)"
3417,"tf.Tensor(1.3060119, shape=(), dtype=float32)","tf.Tensor(0.8565314, shape=(), dtype=float32)"
3418,"tf.Tensor(1.3101571, shape=(), dtype=float32)","tf.Tensor(0.9307041, shape=(), dtype=float32)"
3419,"tf.Tensor(1.1916085, shape=(), dtype=float32)","tf.Tensor(0.9386555, shape=(), dtype=float32)"
3420,"tf.Tensor(1.3103378, shape=(), dtype=float32)","tf.Tensor(0.9620131, shape=(), dtype=float32)"
3421,"tf.Tensor(1.2891866, shape=(), dtype=float32)","tf.Tensor(0.9835124, shape=(), dtype=float32)"
3422,"tf.Tensor(1.2616959, shape=(), dtype=float32)","tf.Tensor(0.9204389, shape=(), dtype=float32)"
3423,"tf.Tensor(1.2760546, shape=(), dtype=float32)","tf.Tensor(0.8308768, shape=(), dtype=float32)"
3424,"tf.Tensor(1.1234865, shape=(), dtype=float32)","tf.Tensor(0.9611382, shape=(), dtype=float32)"
3425,"tf.Tensor(1.2172096, shape=(), dtype=float32)","tf.Tensor(0.79710233, shape=(), dtype=float32)"
3426,"tf.Tensor(1.1278925, shape=(), dtype=float32)","tf.Tensor(0.9344312, shape=(), dtype=float32)"
3427,"tf.Tensor(1.2794392, shape=(), dtype=float32)","tf.Tensor(0.931883, shape=(), dtype=float32)"
3428,"tf.Tensor(1.3358872, shape=(), dtype=float32)","tf.Tensor(0.8879504, shape=(), dtype=float32)"
3429,"tf.Tensor(1.3644879, shape=(), dtype=float32)","tf.Tensor(0.83470994, shape=(), dtype=float32)"
3430,"tf.Tensor(1.2164081, shape=(), dtype=float32)","tf.Tensor(0.85033333, shape=(), dtype=float32)"
3431,"tf.Tensor(1.2874572, shape=(), dtype=float32)","tf.Tensor(0.9455278, shape=(), dtype=float32)"
3432,"tf.Tensor(1.2045553, shape=(), dtype=float32)","tf.Tensor(0.9423534, shape=(), dtype=float32)"
3433,"tf.Tensor(1.2190756, shape=(), dtype=float32)","tf.Tensor(0.8634709, shape=(), dtype=float32)"
3434,"tf.Tensor(1.0584462, shape=(), dtype=float32)","tf.Tensor(0.87789404, shape=(), dtype=float32)"
3435,"tf.Tensor(1.0830526, shape=(), dtype=float32)","tf.Tensor(0.875667, shape=(), dtype=float32)"
3436,"tf.Tensor(1.1516554, shape=(), dtype=float32)","tf.Tensor(0.9010037, shape=(), dtype=float32)"
3437,"tf.Tensor(1.1471148, shape=(), dtype=float32)","tf.Tensor(0.82702404, shape=(), dtype=float32)"
3438,"tf.Tensor(1.2266619, shape=(), dtype=float32)","tf.Tensor(0.8816121, shape=(), dtype=float32)"
3439,"tf.Tensor(1.2673998, shape=(), dtype=float32)","tf.Tensor(0.7675184, shape=(), dtype=float32)"
3440,"tf.Tensor(1.3262961, shape=(), dtype=float32)","tf.Tensor(0.7715041, shape=(), dtype=float32)"
3441,"tf.Tensor(1.380437, shape=(), dtype=float32)","tf.Tensor(0.80671716, shape=(), dtype=float32)"
3442,"tf.Tensor(1.2442296, shape=(), dtype=float32)","tf.Tensor(0.7817516, shape=(), dtype=float32)"
3443,"tf.Tensor(1.3797714, shape=(), dtype=float32)","tf.Tensor(0.7109004, shape=(), dtype=float32)"
3444,"tf.Tensor(1.352045, shape=(), dtype=float32)","tf.Tensor(0.7460554, shape=(), dtype=float32)"
3445,"tf.Tensor(1.3174943, shape=(), dtype=float32)","tf.Tensor(0.82009965, shape=(), dtype=float32)"
3446,"tf.Tensor(1.2648107, shape=(), dtype=float32)","tf.Tensor(0.7737863, shape=(), dtype=float32)"
3447,"tf.Tensor(1.2585602, shape=(), dtype=float32)","tf.Tensor(0.74590355, shape=(), dtype=float32)"
3448,"tf.Tensor(1.2473059, shape=(), dtype=float32)","tf.Tensor(0.7541717, shape=(), dtype=float32)"
3449,"tf.Tensor(1.2889636, shape=(), dtype=float32)","tf.Tensor(0.7373725, shape=(), dtype=float32)"
3450,"tf.Tensor(1.370706, shape=(), dtype=float32)","tf.Tensor(0.7584019, shape=(), dtype=float32)"
3451,"tf.Tensor(1.4412465, shape=(), dtype=float32)","tf.Tensor(0.7538393, shape=(), dtype=float32)"
3452,"tf.Tensor(1.4650002, shape=(), dtype=float32)","tf.Tensor(0.7859856, shape=(), dtype=float32)"
3453,"tf.Tensor(1.5009778, shape=(), dtype=float32)","tf.Tensor(0.69248736, shape=(), dtype=float32)"
3454,"tf.Tensor(1.4772222, shape=(), dtype=float32)","tf.Tensor(0.7059368, shape=(), dtype=float32)"
3455,"tf.Tensor(1.4451807, shape=(), dtype=float32)","tf.Tensor(0.75608945, shape=(), dtype=float32)"
3456,"tf.Tensor(1.5446904, shape=(), dtype=float32)","tf.Tensor(0.6756921, shape=(), dtype=float32)"
3457,"tf.Tensor(1.4134043, shape=(), dtype=float32)","tf.Tensor(0.76963353, shape=(), dtype=float32)"
3458,"tf.Tensor(1.4437873, shape=(), dtype=float32)","tf.Tensor(0.7519425, shape=(), dtype=float32)"
3459,"tf.Tensor(1.4598048, shape=(), dtype=float32)","tf.Tensor(0.8286663, shape=(), dtype=float32)"
3460,"tf.Tensor(1.4868299, shape=(), dtype=float32)","tf.Tensor(0.7999847, shape=(), dtype=float32)"
3461,"tf.Tensor(1.5684328, shape=(), dtype=float32)","tf.Tensor(0.79019916, shape=(), dtype=float32)"
3462,"tf.Tensor(1.4939511, shape=(), dtype=float32)","tf.Tensor(0.99820197, shape=(), dtype=float32)"
3463,"tf.Tensor(1.613625, shape=(), dtype=float32)","tf.Tensor(0.83894163, shape=(), dtype=float32)"
3464,"tf.Tensor(1.4428753, shape=(), dtype=float32)","tf.Tensor(0.818563, shape=(), dtype=float32)"
3465,"tf.Tensor(1.5445902, shape=(), dtype=float32)","tf.Tensor(0.8442267, shape=(), dtype=float32)"
3466,"tf.Tensor(1.4713997, shape=(), dtype=float32)","tf.Tensor(0.84807503, shape=(), dtype=float32)"
3467,"tf.Tensor(1.4984603, shape=(), dtype=float32)","tf.Tensor(0.8335337, shape=(), dtype=float32)"
3468,"tf.Tensor(1.3431728, shape=(), dtype=float32)","tf.Tensor(1.0080913, shape=(), dtype=float32)"
3469,"tf.Tensor(1.5499791, shape=(), dtype=float32)","tf.Tensor(0.92813027, shape=(), dtype=float32)"
3470,"tf.Tensor(1.708304, shape=(), dtype=float32)","tf.Tensor(0.92271847, shape=(), dtype=float32)"
3471,"tf.Tensor(1.7048051, shape=(), dtype=float32)","tf.Tensor(0.9660499, shape=(), dtype=float32)"
3472,"tf.Tensor(1.7099373, shape=(), dtype=float32)","tf.Tensor(0.8243752, shape=(), dtype=float32)"
3473,"tf.Tensor(1.5245352, shape=(), dtype=float32)","tf.Tensor(0.8983499, shape=(), dtype=float32)"
3474,"tf.Tensor(1.5756533, shape=(), dtype=float32)","tf.Tensor(0.9490247, shape=(), dtype=float32)"
3475,"tf.Tensor(1.4746993, shape=(), dtype=float32)","tf.Tensor(0.84522426, shape=(), dtype=float32)"
3476,"tf.Tensor(1.4496888, shape=(), dtype=float32)","tf.Tensor(0.91323143, shape=(), dtype=float32)"
3477,"tf.Tensor(1.6099553, shape=(), dtype=float32)","tf.Tensor(0.8649088, shape=(), dtype=float32)"
3478,"tf.Tensor(1.7201697, shape=(), dtype=float32)","tf.Tensor(0.8788301, shape=(), dtype=float32)"
3479,"tf.Tensor(1.7145234, shape=(), dtype=float32)","tf.Tensor(0.86731, shape=(), dtype=float32)"
3480,"tf.Tensor(1.7703868, shape=(), dtype=float32)","tf.Tensor(0.81526554, shape=(), dtype=float32)"
3481,"tf.Tensor(1.7229314, shape=(), dtype=float32)","tf.Tensor(0.77161664, shape=(), dtype=float32)"
3482,"tf.Tensor(1.4652042, shape=(), dtype=float32)","tf.Tensor(0.82956517, shape=(), dtype=float32)"
3483,"tf.Tensor(1.487525, shape=(), dtype=float32)","tf.Tensor(0.7162168, shape=(), dtype=float32)"
3484,"tf.Tensor(1.4838674, shape=(), dtype=float32)","tf.Tensor(0.7251624, shape=(), dtype=float32)"
3485,"tf.Tensor(1.5247416, shape=(), dtype=float32)","tf.Tensor(0.7570144, shape=(), dtype=float32)"
3486,"tf.Tensor(1.705996, shape=(), dtype=float32)","tf.Tensor(0.68904436, shape=(), dtype=float32)"
3487,"tf.Tensor(1.744341, shape=(), dtype=float32)","tf.Tensor(0.80178654, shape=(), dtype=float32)"
3488,"tf.Tensor(1.8896261, shape=(), dtype=float32)","tf.Tensor(0.73642695, shape=(), dtype=float32)"
3489,"tf.Tensor(1.7595663, shape=(), dtype=float32)","tf.Tensor(0.8394394, shape=(), dtype=float32)"
3490,"tf.Tensor(1.7023301, shape=(), dtype=float32)","tf.Tensor(0.7513313, shape=(), dtype=float32)"
3491,"tf.Tensor(1.3252907, shape=(), dtype=float32)","tf.Tensor(0.76888406, shape=(), dtype=float32)"
3492,"tf.Tensor(1.3315891, shape=(), dtype=float32)","tf.Tensor(0.7764599, shape=(), dtype=float32)"
3493,"tf.Tensor(1.4276843, shape=(), dtype=float32)","tf.Tensor(0.77244925, shape=(), dtype=float32)"
3494,"tf.Tensor(1.5174853, shape=(), dtype=float32)","tf.Tensor(0.69256544, shape=(), dtype=float32)"
3495,"tf.Tensor(1.4565334, shape=(), dtype=float32)","tf.Tensor(0.7512199, shape=(), dtype=float32)"
3496,"tf.Tensor(1.6256404, shape=(), dtype=float32)","tf.Tensor(0.71745515, shape=(), dtype=float32)"
3497,"tf.Tensor(1.5903956, shape=(), dtype=float32)","tf.Tensor(0.70487213, shape=(), dtype=float32)"
3498,"tf.Tensor(1.6385365, shape=(), dtype=float32)","tf.Tensor(0.84196424, shape=(), dtype=float32)"
3499,"tf.Tensor(1.583138, shape=(), dtype=float32)","tf.Tensor(0.83092546, shape=(), dtype=float32)"
3500,"tf.Tensor(1.39552, shape=(), dtype=float32)","tf.Tensor(0.81008846, shape=(), dtype=float32)"
3501,"tf.Tensor(1.4727749, shape=(), dtype=float32)","tf.Tensor(0.73155403, shape=(), dtype=float32)"
3502,"tf.Tensor(1.476631, shape=(), dtype=float32)","tf.Tensor(0.688961, shape=(), dtype=float32)"
3503,"tf.Tensor(1.3815289, shape=(), dtype=float32)","tf.Tensor(0.73516214, shape=(), dtype=float32)"
3504,"tf.Tensor(1.3051591, shape=(), dtype=float32)","tf.Tensor(0.7285345, shape=(), dtype=float32)"
3505,"tf.Tensor(1.2556827, shape=(), dtype=float32)","tf.Tensor(0.72654927, shape=(), dtype=float32)"
3506,"tf.Tensor(1.3513819, shape=(), dtype=float32)","tf.Tensor(0.7402816, shape=(), dtype=float32)"
3507,"tf.Tensor(1.2787476, shape=(), dtype=float32)","tf.Tensor(0.8081591, shape=(), dtype=float32)"
3508,"tf.Tensor(1.3385155, shape=(), dtype=float32)","tf.Tensor(0.67971575, shape=(), dtype=float32)"
3509,"tf.Tensor(1.3330362, shape=(), dtype=float32)","tf.Tensor(0.7115561, shape=(), dtype=float32)"
3510,"tf.Tensor(1.3058715, shape=(), dtype=float32)","tf.Tensor(0.75651675, shape=(), dtype=float32)"
3511,"tf.Tensor(1.3515892, shape=(), dtype=float32)","tf.Tensor(0.74402785, shape=(), dtype=float32)"
3512,"tf.Tensor(1.2915608, shape=(), dtype=float32)","tf.Tensor(0.74144596, shape=(), dtype=float32)"
3513,"tf.Tensor(1.2960322, shape=(), dtype=float32)","tf.Tensor(0.7350991, shape=(), dtype=float32)"
3514,"tf.Tensor(1.2679118, shape=(), dtype=float32)","tf.Tensor(0.73501277, shape=(), dtype=float32)"
3515,"tf.Tensor(1.1748013, shape=(), dtype=float32)","tf.Tensor(0.708113, shape=(), dtype=float32)"
3516,"tf.Tensor(1.1270356, shape=(), dtype=float32)","tf.Tensor(0.72393095, shape=(), dtype=float32)"
3517,"tf.Tensor(1.1489561, shape=(), dtype=float32)","tf.Tensor(0.65658754, shape=(), dtype=float32)"
3518,"tf.Tensor(1.2679021, shape=(), dtype=float32)","tf.Tensor(0.7276192, shape=(), dtype=float32)"
3519,"tf.Tensor(1.2740097, shape=(), dtype=float32)","tf.Tensor(0.7806369, shape=(), dtype=float32)"
3520,"tf.Tensor(1.3399026, shape=(), dtype=float32)","tf.Tensor(0.8172554, shape=(), dtype=float32)"
3521,"tf.Tensor(1.4492784, shape=(), dtype=float32)","tf.Tensor(0.78349936, shape=(), dtype=float32)"
3522,"tf.Tensor(1.4308895, shape=(), dtype=float32)","tf.Tensor(0.76332736, shape=(), dtype=float32)"
3523,"tf.Tensor(1.4330974, shape=(), dtype=float32)","tf.Tensor(0.74850816, shape=(), dtype=float32)"
3524,"tf.Tensor(1.3247253, shape=(), dtype=float32)","tf.Tensor(0.813059, shape=(), dtype=float32)"
3525,"tf.Tensor(1.3657477, shape=(), dtype=float32)","tf.Tensor(0.82977414, shape=(), dtype=float32)"
3526,"tf.Tensor(1.4441948, shape=(), dtype=float32)","tf.Tensor(0.9091485, shape=(), dtype=float32)"
3527,"tf.Tensor(1.4569719, shape=(), dtype=float32)","tf.Tensor(0.84544474, shape=(), dtype=float32)"
3528,"tf.Tensor(1.5817642, shape=(), dtype=float32)","tf.Tensor(0.8855673, shape=(), dtype=float32)"
3529,"tf.Tensor(1.515569, shape=(), dtype=float32)","tf.Tensor(0.8479973, shape=(), dtype=float32)"
3530,"tf.Tensor(1.5636306, shape=(), dtype=float32)","tf.Tensor(0.80106544, shape=(), dtype=float32)"
3531,"tf.Tensor(1.5986766, shape=(), dtype=float32)","tf.Tensor(0.9173406, shape=(), dtype=float32)"
3532,"tf.Tensor(1.6687076, shape=(), dtype=float32)","tf.Tensor(0.8397366, shape=(), dtype=float32)"
3533,"tf.Tensor(1.5525467, shape=(), dtype=float32)","tf.Tensor(0.8590041, shape=(), dtype=float32)"
3534,"tf.Tensor(1.4363543, shape=(), dtype=float32)","tf.Tensor(0.82570684, shape=(), dtype=float32)"
3535,"tf.Tensor(1.5889754, shape=(), dtype=float32)","tf.Tensor(0.8323912, shape=(), dtype=float32)"
3536,"tf.Tensor(1.506698, shape=(), dtype=float32)","tf.Tensor(0.8544949, shape=(), dtype=float32)"
3537,"tf.Tensor(1.6404959, shape=(), dtype=float32)","tf.Tensor(1.0428421, shape=(), dtype=float32)"
3538,"tf.Tensor(1.7099607, shape=(), dtype=float32)","tf.Tensor(0.89993066, shape=(), dtype=float32)"
3539,"tf.Tensor(1.5946792, shape=(), dtype=float32)","tf.Tensor(0.8590963, shape=(), dtype=float32)"
3540,"tf.Tensor(1.653616, shape=(), dtype=float32)","tf.Tensor(0.8546908, shape=(), dtype=float32)"
3541,"tf.Tensor(1.476146, shape=(), dtype=float32)","tf.Tensor(0.8618785, shape=(), dtype=float32)"
3542,"tf.Tensor(1.2786034, shape=(), dtype=float32)","tf.Tensor(1.0173194, shape=(), dtype=float32)"
3543,"tf.Tensor(1.3173912, shape=(), dtype=float32)","tf.Tensor(0.9078675, shape=(), dtype=float32)"
3544,"tf.Tensor(1.4236791, shape=(), dtype=float32)","tf.Tensor(0.8429568, shape=(), dtype=float32)"
3545,"tf.Tensor(1.5276129, shape=(), dtype=float32)","tf.Tensor(0.84416455, shape=(), dtype=float32)"
3546,"tf.Tensor(1.7263536, shape=(), dtype=float32)","tf.Tensor(0.7733336, shape=(), dtype=float32)"
3547,"tf.Tensor(1.5778003, shape=(), dtype=float32)","tf.Tensor(0.6923257, shape=(), dtype=float32)"
3548,"tf.Tensor(1.605137, shape=(), dtype=float32)","tf.Tensor(0.71817183, shape=(), dtype=float32)"
3549,"tf.Tensor(1.7629955, shape=(), dtype=float32)","tf.Tensor(0.5947209, shape=(), dtype=float32)"
3550,"tf.Tensor(1.508704, shape=(), dtype=float32)","tf.Tensor(0.5910279, shape=(), dtype=float32)"
3551,"tf.Tensor(1.4046202, shape=(), dtype=float32)","tf.Tensor(0.6101411, shape=(), dtype=float32)"
3552,"tf.Tensor(1.3530402, shape=(), dtype=float32)","tf.Tensor(0.5900511, shape=(), dtype=float32)"
3553,"tf.Tensor(1.4072845, shape=(), dtype=float32)","tf.Tensor(0.57967544, shape=(), dtype=float32)"
3554,"tf.Tensor(1.296174, shape=(), dtype=float32)","tf.Tensor(0.6784731, shape=(), dtype=float32)"
3555,"tf.Tensor(1.3430805, shape=(), dtype=float32)","tf.Tensor(0.6893074, shape=(), dtype=float32)"
3556,"tf.Tensor(1.2960799, shape=(), dtype=float32)","tf.Tensor(0.75605494, shape=(), dtype=float32)"
3557,"tf.Tensor(1.2801832, shape=(), dtype=float32)","tf.Tensor(0.66513693, shape=(), dtype=float32)"
3558,"tf.Tensor(1.2304254, shape=(), dtype=float32)","tf.Tensor(0.81992996, shape=(), dtype=float32)"
3559,"tf.Tensor(1.172338, shape=(), dtype=float32)","tf.Tensor(0.82094526, shape=(), dtype=float32)"
3560,"tf.Tensor(1.3233076, shape=(), dtype=float32)","tf.Tensor(0.8431944, shape=(), dtype=float32)"
3561,"tf.Tensor(1.1528558, shape=(), dtype=float32)","tf.Tensor(0.9274154, shape=(), dtype=float32)"
3562,"tf.Tensor(1.2565207, shape=(), dtype=float32)","tf.Tensor(0.86998177, shape=(), dtype=float32)"
3563,"tf.Tensor(1.2385476, shape=(), dtype=float32)","tf.Tensor(0.77475655, shape=(), dtype=float32)"
3564,"tf.Tensor(1.1985137, shape=(), dtype=float32)","tf.Tensor(0.8489518, shape=(), dtype=float32)"
3565,"tf.Tensor(1.1876639, shape=(), dtype=float32)","tf.Tensor(0.9168308, shape=(), dtype=float32)"
3566,"tf.Tensor(1.1338236, shape=(), dtype=float32)","tf.Tensor(0.8872434, shape=(), dtype=float32)"
3567,"tf.Tensor(1.1639019, shape=(), dtype=float32)","tf.Tensor(0.86075526, shape=(), dtype=float32)"
3568,"tf.Tensor(1.2127601, shape=(), dtype=float32)","tf.Tensor(0.83377135, shape=(), dtype=float32)"
3569,"tf.Tensor(1.174094, shape=(), dtype=float32)","tf.Tensor(0.78513837, shape=(), dtype=float32)"
3570,"tf.Tensor(1.2307945, shape=(), dtype=float32)","tf.Tensor(0.88632417, shape=(), dtype=float32)"
3571,"tf.Tensor(1.1329931, shape=(), dtype=float32)","tf.Tensor(0.85419804, shape=(), dtype=float32)"
3572,"tf.Tensor(1.1696558, shape=(), dtype=float32)","tf.Tensor(0.8225319, shape=(), dtype=float32)"
3573,"tf.Tensor(1.2070163, shape=(), dtype=float32)","tf.Tensor(0.7821685, shape=(), dtype=float32)"
3574,"tf.Tensor(1.2483062, shape=(), dtype=float32)","tf.Tensor(0.7900514, shape=(), dtype=float32)"
